specimen_id	cell_type_name	percent_live_cell
692	TemCD8	1.55
692	TemraCD8	3.42
692	T:M doublets (CD19-CD3+CD14+)	0.57
692	CD19-CD3-	39.8
692	NK cells (CD3-CD19-CD56+)	7.18
692	CD3-CD19-CD56- cells	32.6
692	Monocytes	28.9
692	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	3.82
692	non-pDCs	2.47
692	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.79
692	Conventional dendritic cells (cDCs)	1.67
692	cDC1	0.019
692	cDC2	1.55
692	pDC	1.19
692	Classical_Monocytes	23.2
692	Intermediate_Monocytes	0.65
692	Non-Classical_Monocytes	0.88
692	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	3.75
692	Activated granulocytes	0.019
692	Basophils	1.78
692	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	1.91
692	NK	6.37
692	CD56high NK cells	0.81
695	CD3CD19	0.19
695	CD19+ CD3-	11.7
695	MB doublets (CD19+CD14+)	0.084
695	Bcells	11.6
695	B cells (CD19+CD3-CD14-CD56-)	11.5
695	B cells (CD19+CD20+CD3-CD14-CD56-)	11.5
695	Memory B cells	1.38
695	Naive B cells	9.53
695	Proliferating B cells	0.61
695	Activated B cells (ABCs)	0.53
695	ASCs (Plasmablasts)	0.081
695	B:NK doublets (CD19+CD3-CD14-CD56+)	0.078
695	CD3CD19neg	33.7
695	T cells (CD19-CD3+CD14-)	33.6
695	CD56+ CD3high T cells	1.15
695	CD56+CD3+T cells	5.31
695	CD3 Tcells	27.2
695	CD4Tcells	13.2
695	NaiveCD4	8.3
695	TcmCD4	2.77
695	TemraCD4	0.1
695	TemCD4	2.01
695	CD4+CD8+ T cells	0.15
695	CD4-CD8- T cells	0.96
695	CD8Tcells	12.2
695	NaiveCD8	7.67
695	TcmCD8	0.72
695	TemCD8	1.34
695	TemraCD8	2.48
695	T:M doublets (CD19-CD3+CD14+)	0.15
695	CD19-CD3-	54.4
695	NK cells (CD3-CD19-CD56+)	11.7
695	CD3-CD19-CD56- cells	42.7
695	Monocytes	40.6
695	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	1.18
695	non-pDCs	0.58
695	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.18
695	Conventional dendritic cells (cDCs)	0.4
695	cDC1	0.016
695	cDC2	0.33
695	pDC	0.45
695	Classical_Monocytes	38.6
695	Intermediate_Monocytes	0.29
695	Non-Classical_Monocytes	0.41
695	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	2.09
695	Activated granulocytes	0.023
695	Basophils	0.3
695	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	1.75
695	NK	10.4
695	CD56high NK cells	0.55
696	CD3CD19	0.21
696	CD19+ CD3-	10.2
696	MB doublets (CD19+CD14+)	0.016
696	Bcells	10.2
696	B cells (CD19+CD3-CD14-CD56-)	10.1
696	B cells (CD19+CD20+CD3-CD14-CD56-)	10.1
696	Memory B cells	1.33
696	Naive B cells	8.31
696	Proliferating B cells	0.51
696	Activated B cells (ABCs)	0.46
696	ASCs (Plasmablasts)	0.043
696	B:NK doublets (CD19+CD3-CD14-CD56+)	0.054
696	CD3CD19neg	43.6
696	T cells (CD19-CD3+CD14-)	43.4
696	CD56+ CD3high T cells	1.22
696	CD56+CD3+T cells	6.7
696	CD3 Tcells	35.6
696	CD4Tcells	17.3
696	NaiveCD4	10.7
696	TcmCD4	4.09
696	TemraCD4	0.12
696	TemCD4	2.35
696	CD4+CD8+ T cells	0.25
696	CD4-CD8- T cells	1.42
696	CD8Tcells	15.4
696	NaiveCD8	9.7
696	TcmCD8	1.09
696	TemCD8	1.73
696	TemraCD8	2.9
696	T:M doublets (CD19-CD3+CD14+)	0.24
696	CD19-CD3-	45.9
696	NK cells (CD3-CD19-CD56+)	10.6
696	CD3-CD19-CD56- cells	35.3
696	Monocytes	33.0
696	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	1.85
696	non-pDCs	0.99
696	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.16
696	Conventional dendritic cells (cDCs)	0.83
696	cDC1	0.021
696	cDC2	0.75
696	pDC	0.71
696	Classical_Monocytes	29.3
696	Intermediate_Monocytes	0.77
696	Non-Classical_Monocytes	0.88
696	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	2.32
696	Activated granulocytes	0.019
696	Basophils	0.29
696	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	2.0
696	NK	9.33
696	CD56high NK cells	0.58
697	CD3CD19	0.19
697	CD19+ CD3-	11.0
697	MB doublets (CD19+CD14+)	0.015
697	Bcells	11.0
697	B cells (CD19+CD3-CD14-CD56-)	10.9
697	B cells (CD19+CD20+CD3-CD14-CD56-)	10.9
697	Memory B cells	1.37
697	Naive B cells	9.07
697	Proliferating B cells	0.49
697	Activated B cells (ABCs)	0.44
697	ASCs (Plasmablasts)	0.045
697	B:NK doublets (CD19+CD3-CD14-CD56+)	0.048
697	CD3CD19neg	47.9
697	T cells (CD19-CD3+CD14-)	47.6
697	CD56+ CD3high T cells	1.3
697	CD56+CD3+T cells	8.12
697	CD3 Tcells	38.2
697	CD4Tcells	18.2
697	NaiveCD4	11.6
697	TcmCD4	3.92
697	TemraCD4	0.15
697	TemCD4	2.59
697	CD4+CD8+ T cells	0.26
697	CD4-CD8- T cells	1.75
697	CD8Tcells	16.2
697	NaiveCD8	9.51
697	TcmCD8	0.91
697	TemCD8	1.94
697	TemraCD8	3.88
697	T:M doublets (CD19-CD3+CD14+)	0.27
697	CD19-CD3-	41.0
697	NK cells (CD3-CD19-CD56+)	12.1
697	CD3-CD19-CD56- cells	28.9
697	Monocytes	26.2
697	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	2.67
697	non-pDCs	1.08
697	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.2
697	Conventional dendritic cells (cDCs)	0.87
697	cDC1	0.015
697	cDC2	0.75
697	pDC	1.4
697	Classical_Monocytes	21.3
697	Intermediate_Monocytes	0.91
697	Non-Classical_Monocytes	1.13
697	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	2.72
697	Activated granulocytes	0.013
697	Basophils	0.54
697	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	2.14
697	NK	10.4
697	CD56high NK cells	0.54
698	CD3CD19	0.18
698	CD19+ CD3-	13.0
698	MB doublets (CD19+CD14+)	0.02
698	Bcells	13.0
698	B cells (CD19+CD3-CD14-CD56-)	12.9
698	B cells (CD19+CD20+CD3-CD14-CD56-)	12.9
698	Memory B cells	1.55
698	Naive B cells	10.7
698	Proliferating B cells	0.71
698	Activated B cells (ABCs)	0.6
698	ASCs (Plasmablasts)	0.1
698	B:NK doublets (CD19+CD3-CD14-CD56+)	0.05
698	CD3CD19neg	48.5
698	T cells (CD19-CD3+CD14-)	48.3
698	CD56+ CD3high T cells	0.63
698	CD56+CD3+T cells	5.07
698	CD3 Tcells	42.7
698	CD4Tcells	22.5
698	NaiveCD4	14.2
698	TcmCD4	5.3
698	TemraCD4	0.12
698	TemCD4	2.81
698	CD4+CD8+ T cells	0.25
698	CD4-CD8- T cells	1.41
698	CD8Tcells	17.3
698	NaiveCD8	12.1
698	TcmCD8	1.32
698	TemCD8	1.55
698	TemraCD8	2.36
698	T:M doublets (CD19-CD3+CD14+)	0.18
698	CD19-CD3-	38.3
698	NK cells (CD3-CD19-CD56+)	6.73
698	CD3-CD19-CD56- cells	31.6
698	Monocytes	29.1
698	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	1.44
698	non-pDCs	0.73
698	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.21
698	Conventional dendritic cells (cDCs)	0.53
698	cDC1	0.016
698	cDC2	0.45
698	pDC	0.55
698	Classical_Monocytes	26.8
698	Intermediate_Monocytes	0.29
698	Non-Classical_Monocytes	0.5
698	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	2.46
698	Activated granulocytes	0.012
698	Basophils	0.43
698	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	1.99
698	NK	5.61
698	CD56high NK cells	0.56
699	CD3CD19	0.28
699	CD19+ CD3-	13.9
699	MB doublets (CD19+CD14+)	0.016
699	Bcells	13.9
699	B cells (CD19+CD3-CD14-CD56-)	13.9
699	B cells (CD19+CD20+CD3-CD14-CD56-)	13.9
699	Memory B cells	1.7
699	Naive B cells	11.5
699	Proliferating B cells	0.64
699	Activated B cells (ABCs)	0.6
699	ASCs (Plasmablasts)	0.028
699	B:NK doublets (CD19+CD3-CD14-CD56+)	0.031
699	CD3CD19neg	55.4
699	T cells (CD19-CD3+CD14-)	55.1
699	CD56+ CD3high T cells	0.56
699	CD56+CD3+T cells	5.0
699	CD3 Tcells	49.6
699	CD4Tcells	26.5
699	NaiveCD4	17.4
699	TcmCD4	5.13
699	TemraCD4	0.16
699	TemCD4	3.74
699	CD4+CD8+ T cells	0.39
699	CD4-CD8- T cells	1.81
699	CD8Tcells	19.7
699	NaiveCD8	13.2
699	TcmCD8	1.64
699	TemCD8	1.93
699	TemraCD8	2.99
699	T:M doublets (CD19-CD3+CD14+)	0.22
699	CD19-CD3-	30.4
699	NK cells (CD3-CD19-CD56+)	7.53
699	CD3-CD19-CD56- cells	22.9
699	Monocytes	20.7
699	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	2.25
699	non-pDCs	1.13
699	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.25
699	Conventional dendritic cells (cDCs)	0.88
699	cDC1	0.026
699	cDC2	0.78
699	pDC	0.96
699	Classical_Monocytes	17.1
699	Intermediate_Monocytes	0.39
699	Non-Classical_Monocytes	0.84
699	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	2.25
699	Activated granulocytes	0.016
699	Basophils	0.4
699	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	1.79
699	NK	5.86
699	CD56high NK cells	0.92
702	CD3CD19	0.27
702	CD19+ CD3-	13.3
702	MB doublets (CD19+CD14+)	0.014
702	Bcells	13.3
702	B cells (CD19+CD3-CD14-CD56-)	13.1
702	B cells (CD19+CD20+CD3-CD14-CD56-)	13.1
702	Memory B cells	2.39
702	Naive B cells	10.4
702	Proliferating B cells	0.3
702	Activated B cells (ABCs)	0.28
702	ASCs (Plasmablasts)	0.011
702	B:NK doublets (CD19+CD3-CD14-CD56+)	0.2
702	CD3CD19neg	52.3
702	T cells (CD19-CD3+CD14-)	51.6
702	CD56+ CD3high T cells	1.3
702	CD56+CD3+T cells	1.61
702	CD3 Tcells	48.7
702	CD4Tcells	29.4
702	NaiveCD4	21.6
702	TcmCD4	5.75
702	TemraCD4	0.22
702	TemCD4	1.78
702	CD4+CD8+ T cells	0.26
702	CD4-CD8- T cells	2.43
702	CD8Tcells	15.3
702	NaiveCD8	9.75
702	TcmCD8	0.69
702	TemCD8	0.81
702	TemraCD8	4.07
702	T:M doublets (CD19-CD3+CD14+)	0.7
702	CD19-CD3-	34.1
702	NK cells (CD3-CD19-CD56+)	14.4
702	CD3-CD19-CD56- cells	19.7
702	Monocytes	16.3
702	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	1.81
702	non-pDCs	0.74
702	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.29
702	Conventional dendritic cells (cDCs)	0.46
702	cDC1	0.011
702	cDC2	0.4
702	pDC	0.94
702	Classical_Monocytes	13.0
702	Intermediate_Monocytes	0.1
702	Non-Classical_Monocytes	1.32
702	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	3.38
702	Activated granulocytes	0.016
702	Basophils	1.62
702	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	1.49
702	NK	12.8
702	CD56high NK cells	1.12
703	CD3CD19	0.17
703	CD19+ CD3-	14.7
703	MB doublets (CD19+CD14+)	0.011
703	Bcells	14.7
703	B cells (CD19+CD3-CD14-CD56-)	14.4
703	B cells (CD19+CD20+CD3-CD14-CD56-)	14.4
703	Memory B cells	2.67
703	Naive B cells	11.5
703	Proliferating B cells	0.32
703	Activated B cells (ABCs)	0.31
703	ASCs (Plasmablasts)	0.00639
703	B:NK doublets (CD19+CD3-CD14-CD56+)	0.21
703	CD3CD19neg	56.6
703	T cells (CD19-CD3+CD14-)	55.9
703	CD56+ CD3high T cells	0.87
703	CD56+CD3+T cells	1.41
703	CD3 Tcells	53.6
703	CD4Tcells	33.7
703	NaiveCD4	25.2
703	TcmCD4	6.72
703	TemraCD4	0.2
703	TemCD4	1.55
703	CD4+CD8+ T cells	0.34
703	CD4-CD8- T cells	2.53
703	CD8Tcells	15.8
703	NaiveCD8	11.7
703	TcmCD8	1.09
703	TemCD8	0.63
703	TemraCD8	2.32
703	T:M doublets (CD19-CD3+CD14+)	0.73
703	CD19-CD3-	28.5
703	NK cells (CD3-CD19-CD56+)	9.9
703	CD3-CD19-CD56- cells	18.6
703	Monocytes	15.0
703	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	1.82
703	non-pDCs	0.99
703	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.43
703	Conventional dendritic cells (cDCs)	0.56
703	cDC1	0.00703
703	cDC2	0.5
703	pDC	0.69
703	Classical_Monocytes	11.9
703	Intermediate_Monocytes	0.16
703	Non-Classical_Monocytes	0.96
703	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	3.67
703	Activated granulocytes	0.00895
703	Basophils	0.97
703	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	2.49
703	NK	8.77
703	CD56high NK cells	0.72
704	CD3CD19	0.18
704	CD19+ CD3-	14.8
704	MB doublets (CD19+CD14+)	0.012
704	Bcells	14.8
704	B cells (CD19+CD3-CD14-CD56-)	14.6
704	B cells (CD19+CD20+CD3-CD14-CD56-)	14.6
704	Memory B cells	2.52
704	Naive B cells	11.8
704	Proliferating B cells	0.28
704	Activated B cells (ABCs)	0.27
704	ASCs (Plasmablasts)	0.00876
704	B:NK doublets (CD19+CD3-CD14-CD56+)	0.19
704	CD3CD19neg	48.1
704	T cells (CD19-CD3+CD14-)	47.3
704	CD56+ CD3high T cells	0.89
704	CD56+CD3+T cells	1.47
704	CD3 Tcells	44.9
704	CD4Tcells	26.7
704	NaiveCD4	18.6
704	TcmCD4	5.77
704	TemraCD4	0.24
704	TemCD4	2.03
704	CD4+CD8+ T cells	0.39
704	CD4-CD8- T cells	2.24
704	CD8Tcells	14.3
704	NaiveCD8	9.64
704	TcmCD8	1.0
704	TemCD8	0.77
704	TemraCD8	2.92
704	T:M doublets (CD19-CD3+CD14+)	0.8
704	CD19-CD3-	37.0
704	NK cells (CD3-CD19-CD56+)	13.9
704	CD3-CD19-CD56- cells	23.1
704	Monocytes	18.5
704	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	2.12
704	non-pDCs	1.18
704	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.42
704	Conventional dendritic cells (cDCs)	0.77
704	cDC1	0.0058
704	cDC2	0.71
704	pDC	0.78
704	Classical_Monocytes	14.4
704	Intermediate_Monocytes	0.63
704	Non-Classical_Monocytes	1.25
704	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	4.55
704	Activated granulocytes	0.021
704	Basophils	1.78
704	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	2.43
704	NK	12.8
704	CD56high NK cells	0.69
705	CD3CD19	0.26
705	CD19+ CD3-	17.3
705	MB doublets (CD19+CD14+)	0.018
705	Bcells	17.3
705	B cells (CD19+CD3-CD14-CD56-)	16.9
705	B cells (CD19+CD20+CD3-CD14-CD56-)	16.9
705	Memory B cells	3.2
705	Naive B cells	13.4
705	Proliferating B cells	0.34
705	Activated B cells (ABCs)	0.3
705	ASCs (Plasmablasts)	0.044
705	B:NK doublets (CD19+CD3-CD14-CD56+)	0.32
705	CD3CD19neg	44.7
705	T cells (CD19-CD3+CD14-)	44.0
705	CD56+ CD3high T cells	0.93
705	CD56+CD3+T cells	1.38
705	CD3 Tcells	41.7
705	CD4Tcells	23.3
705	NaiveCD4	16.1
705	TcmCD4	5.59
705	TemraCD4	0.23
705	TemCD4	1.36
705	CD4+CD8+ T cells	0.24
705	CD4-CD8- T cells	2.31
705	CD8Tcells	14.0
705	NaiveCD8	10.3
705	TcmCD8	1.18
705	TemCD8	0.52
705	TemraCD8	2.01
705	T:M doublets (CD19-CD3+CD14+)	0.68
705	CD19-CD3-	37.8
705	NK cells (CD3-CD19-CD56+)	12.6
705	CD3-CD19-CD56- cells	25.1
705	Monocytes	20.8
705	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	2.11
705	non-pDCs	1.44
705	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.36
705	Conventional dendritic cells (cDCs)	1.08
705	cDC1	0.014
705	cDC2	1.03
705	pDC	0.51
705	Classical_Monocytes	15.5
705	Intermediate_Monocytes	0.62
705	Non-Classical_Monocytes	2.41
705	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	4.31
705	Activated granulocytes	0.063
705	Basophils	1.57
705	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	2.26
705	NK	11.3
705	CD56high NK cells	0.71
706	CD3CD19	0.22
706	CD19+ CD3-	16.7
706	MB doublets (CD19+CD14+)	0.011
706	Bcells	16.7
706	B cells (CD19+CD3-CD14-CD56-)	16.4
706	B cells (CD19+CD20+CD3-CD14-CD56-)	16.4
706	Memory B cells	3.12
706	Naive B cells	12.9
706	Proliferating B cells	0.42
706	Activated B cells (ABCs)	0.38
706	ASCs (Plasmablasts)	0.031
706	B:NK doublets (CD19+CD3-CD14-CD56+)	0.27
706	CD3CD19neg	46.3
706	T cells (CD19-CD3+CD14-)	45.9
706	CD56+ CD3high T cells	1.01
706	CD56+CD3+T cells	1.55
706	CD3 Tcells	43.2
706	CD4Tcells	22.8
706	NaiveCD4	13.7
706	TcmCD4	6.79
706	TemraCD4	0.28
706	TemCD4	2.03
706	CD4+CD8+ T cells	0.31
706	CD4-CD8- T cells	2.68
706	CD8Tcells	15.3
706	NaiveCD8	12.2
706	TcmCD8	1.75
706	TemCD8	0.35
706	TemraCD8	1.0
706	T:M doublets (CD19-CD3+CD14+)	0.49
706	CD19-CD3-	36.7
706	NK cells (CD3-CD19-CD56+)	14.5
706	CD3-CD19-CD56- cells	22.2
706	Monocytes	18.1
706	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	2.78
706	non-pDCs	1.91
706	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.66
706	Conventional dendritic cells (cDCs)	1.25
706	cDC1	0.017
706	cDC2	1.17
706	pDC	0.68
706	Classical_Monocytes	12.3
706	Intermediate_Monocytes	0.56
706	Non-Classical_Monocytes	2.21
706	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	4.14
706	Activated granulocytes	0.042
706	Basophils	1.18
706	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	2.56
706	NK	13.0
706	CD56high NK cells	0.92
709	CD3CD19	0.25
709	CD19+ CD3-	13.0
709	MB doublets (CD19+CD14+)	0.031
709	Bcells	13.0
709	B cells (CD19+CD3-CD14-CD56-)	12.9
709	B cells (CD19+CD20+CD3-CD14-CD56-)	12.9
709	Memory B cells	0.45
709	Naive B cells	12.2
709	Proliferating B cells	0.19
709	Activated B cells (ABCs)	0.16
709	ASCs (Plasmablasts)	0.028
709	B:NK doublets (CD19+CD3-CD14-CD56+)	0.14
709	CD3CD19neg	45.1
709	T cells (CD19-CD3+CD14-)	44.8
709	CD56+ CD3high T cells	0.47
709	CD56+CD3+T cells	0.57
709	CD3 Tcells	43.7
709	CD4Tcells	28.9
709	NaiveCD4	21.4
709	TcmCD4	5.05
709	TemraCD4	0.16
709	TemCD4	2.29
709	CD4+CD8+ T cells	0.21
709	CD4-CD8- T cells	1.31
709	CD8Tcells	12.8
709	NaiveCD8	8.8
709	TcmCD8	0.75
709	TemCD8	1.39
709	TemraCD8	1.89
709	T:M doublets (CD19-CD3+CD14+)	0.36
709	CD19-CD3-	41.6
709	NK cells (CD3-CD19-CD56+)	12.9
709	CD3-CD19-CD56- cells	28.7
709	Monocytes	26.2
709	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	1.85
709	non-pDCs	0.77
709	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.29
709	Conventional dendritic cells (cDCs)	0.49
709	cDC1	0.00572
709	cDC2	0.43
709	pDC	0.91
709	Classical_Monocytes	21.6
709	Intermediate_Monocytes	0.97
709	Non-Classical_Monocytes	1.61
709	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	2.5
709	Activated granulocytes	0.031
709	Basophils	0.83
709	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	1.59
709	NK	10.8
709	CD56high NK cells	0.86
710	CD3CD19	0.2
710	CD19+ CD3-	13.1
710	MB doublets (CD19+CD14+)	0.063
710	Bcells	13.0
710	B cells (CD19+CD3-CD14-CD56-)	12.9
710	B cells (CD19+CD20+CD3-CD14-CD56-)	12.9
710	Memory B cells	0.48
710	Naive B cells	12.2
710	Proliferating B cells	0.22
710	Activated B cells (ABCs)	0.18
710	ASCs (Plasmablasts)	0.03
710	B:NK doublets (CD19+CD3-CD14-CD56+)	0.17
710	CD3CD19neg	34.3
710	T cells (CD19-CD3+CD14-)	33.9
710	CD56+ CD3high T cells	0.41
710	CD56+CD3+T cells	0.56
710	CD3 Tcells	32.9
710	CD4Tcells	21.1
710	NaiveCD4	15.1
710	TcmCD4	3.91
710	TemraCD4	0.13
710	TemCD4	1.89
710	CD4+CD8+ T cells	0.17
710	CD4-CD8- T cells	1.2
710	CD8Tcells	10.0
710	NaiveCD8	6.77
710	TcmCD8	0.56
710	TemCD8	1.15
710	TemraCD8	1.52
710	T:M doublets (CD19-CD3+CD14+)	0.4
710	CD19-CD3-	52.4
710	NK cells (CD3-CD19-CD56+)	10.9
710	CD3-CD19-CD56- cells	41.5
710	Monocytes	39.5
710	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	1.77
710	non-pDCs	0.89
710	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.3
710	Conventional dendritic cells (cDCs)	0.59
710	cDC1	0.00393
710	cDC2	0.53
710	pDC	0.73
710	Classical_Monocytes	33.8
710	Intermediate_Monocytes	1.54
710	Non-Classical_Monocytes	1.94
710	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	2.05
710	Activated granulocytes	0.027
710	Basophils	0.63
710	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	1.34
710	NK	9.08
710	CD56high NK cells	0.49
711	CD3CD19	0.24
711	CD19+ CD3-	15.2
711	MB doublets (CD19+CD14+)	0.018
711	Bcells	15.2
711	B cells (CD19+CD3-CD14-CD56-)	15.2
711	B cells (CD19+CD20+CD3-CD14-CD56-)	15.2
711	Memory B cells	0.44
711	Naive B cells	14.5
711	Proliferating B cells	0.2
711	Activated B cells (ABCs)	0.18
711	ASCs (Plasmablasts)	0.018
711	B:NK doublets (CD19+CD3-CD14-CD56+)	0.077
711	CD3CD19neg	38.2
711	T cells (CD19-CD3+CD14-)	37.9
711	CD56+ CD3high T cells	0.48
711	CD56+CD3+T cells	0.64
711	CD3 Tcells	36.7
711	CD4Tcells	23.6
711	NaiveCD4	17.9
711	TcmCD4	3.66
711	TemraCD4	0.15
711	TemCD4	1.94
711	CD4+CD8+ T cells	0.2
711	CD4-CD8- T cells	1.15
711	CD8Tcells	11.2
711	NaiveCD8	7.48
711	TcmCD8	0.56
711	TemCD8	1.33
711	TemraCD8	1.87
711	T:M doublets (CD19-CD3+CD14+)	0.36
711	CD19-CD3-	46.3
711	NK cells (CD3-CD19-CD56+)	15.0
711	CD3-CD19-CD56- cells	31.3
711	Monocytes	29.3
711	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	2.38
711	non-pDCs	1.36
711	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.47
711	Conventional dendritic cells (cDCs)	0.89
711	cDC1	0.00543
711	cDC2	0.8
711	pDC	0.85
711	Classical_Monocytes	22.6
711	Intermediate_Monocytes	1.8
711	Non-Classical_Monocytes	2.03
711	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	2.01
711	Activated granulocytes	0.014
711	Basophils	0.45
711	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	1.48
711	NK	12.8
711	CD56high NK cells	0.88
712	CD3CD19	0.23
712	CD19+ CD3-	14.2
712	MB doublets (CD19+CD14+)	0.033
712	Bcells	14.2
712	B cells (CD19+CD3-CD14-CD56-)	14.0
712	B cells (CD19+CD20+CD3-CD14-CD56-)	14.0
712	Memory B cells	0.51
712	Naive B cells	13.3
712	Proliferating B cells	0.26
712	Activated B cells (ABCs)	0.21
712	ASCs (Plasmablasts)	0.043
712	B:NK doublets (CD19+CD3-CD14-CD56+)	0.17
712	CD3CD19neg	47.5
712	T cells (CD19-CD3+CD14-)	47.3
712	CD56+ CD3high T cells	0.59
712	CD56+CD3+T cells	0.95
712	CD3 Tcells	45.7
712	CD4Tcells	29.4
712	NaiveCD4	20.5
712	TcmCD4	5.87
712	TemraCD4	0.17
712	TemCD4	2.89
712	CD4+CD8+ T cells	0.19
712	CD4-CD8- T cells	1.5
712	CD8Tcells	14.1
712	NaiveCD8	9.35
712	TcmCD8	0.89
712	TemCD8	1.7
712	TemraCD8	2.11
712	T:M doublets (CD19-CD3+CD14+)	0.18
712	CD19-CD3-	38.1
712	NK cells (CD3-CD19-CD56+)	15.3
712	CD3-CD19-CD56- cells	22.8
712	Monocytes	20.6
712	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	1.39
712	non-pDCs	0.69
712	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.2
712	Conventional dendritic cells (cDCs)	0.49
712	cDC1	0.00579
712	cDC2	0.43
712	pDC	0.57
712	Classical_Monocytes	16.2
712	Intermediate_Monocytes	0.62
712	Non-Classical_Monocytes	2.16
712	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	2.18
712	Activated granulocytes	0.013
712	Basophils	0.58
712	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	1.53
712	NK	13.1
712	CD56high NK cells	1.09
713	CD3CD19	0.2
713	CD19+ CD3-	13.5
713	MB doublets (CD19+CD14+)	0.029
713	Bcells	13.5
713	B cells (CD19+CD3-CD14-CD56-)	13.3
713	B cells (CD19+CD20+CD3-CD14-CD56-)	13.3
713	Memory B cells	0.41
713	Naive B cells	12.7
713	Proliferating B cells	0.19
713	Activated B cells (ABCs)	0.17
713	ASCs (Plasmablasts)	0.026
713	B:NK doublets (CD19+CD3-CD14-CD56+)	0.19
713	CD3CD19neg	43.2
713	T cells (CD19-CD3+CD14-)	43.0
713	CD56+ CD3high T cells	0.89
713	CD56+CD3+T cells	1.43
713	CD3 Tcells	40.6
713	CD4Tcells	25.3
713	NaiveCD4	16.8
713	TcmCD4	5.56
713	TemraCD4	0.18
713	TemCD4	2.76
713	CD4+CD8+ T cells	0.2
713	CD4-CD8- T cells	1.67
713	CD8Tcells	12.9
713	NaiveCD8	8.03
713	TcmCD8	0.83
713	TemCD8	1.67
713	TemraCD8	2.39
713	T:M doublets (CD19-CD3+CD14+)	0.25
713	CD19-CD3-	43.1
