protein_id	specimen_id	lower_limit_of_quantitation	protein_expression	quality_control	unit	upper_limit_of_quantitation
Q14116	153	0.81842	9.27548	Pass	Normalized Protein eXpression	nan
P20718	153	1.44801	4.0112	Pass	Normalized Protein eXpression	nan
P49767	153	-0.83065	0.74236	Pass	Normalized Protein eXpression	nan
P01137	153	0.30101	1.68059	Pass	Normalized Protein eXpression	nan
P09341	153	2.51127	10.12782	Pass	Normalized Protein eXpression	nan
O43557	153	1.48542	4.05884	Pass	Normalized Protein eXpression	nan
O95760	153	1.17001	1.17001	Pass	Normalized Protein eXpression	nan
O43508	153	0.57673	8.85011	Pass	Normalized Protein eXpression	nan
P01127	153	1.2306	11.06309	Pass	Normalized Protein eXpression	nan
Q15116	153	0.96388	2.76363	Pass	Normalized Protein eXpression	nan
P48023	153	1.08608	7.4026	Pass	Normalized Protein eXpression	nan
Q99731	153	1.09786	9.00289	Pass	Normalized Protein eXpression	nan
P80075	153	0.93715	7.63825	Pass	Normalized Protein eXpression	nan
P13236	153	1.23142	7.31207	Pass	Normalized Protein eXpression	nan
Q14213,P29459	153	0.69935	0.69935	Pass	Normalized Protein eXpression	nan
P09382	153	0.93308	6.34863	Pass	Normalized Protein eXpression	nan
Q9NZQ7	153	1.38518	4.93579	Pass	Normalized Protein eXpression	nan
P26842	153	1.32784	7.49057	Pass	Normalized Protein eXpression	nan
P42830	153	1.09124	11.52044	Pass	Normalized Protein eXpression	nan
P14210	153	1.18589	6.60729	Pass	Normalized Protein eXpression	nan
P12544	153	-0.52628	5.41814	Pass	Normalized Protein eXpression	nan
P09601	153	2.59798	12.84751	Pass	Normalized Protein eXpression	nan
P78423	153	0.23477	5.85341	Pass	Normalized Protein eXpression	nan
P02778	153	-0.49055	7.18416	Pass	Normalized Protein eXpression	nan
P32970	153	0.25899	2.55624	Pass	Normalized Protein eXpression	nan
Q9NP84	153	0.98125	5.49421	Pass	Normalized Protein eXpression	nan
P55773	153	1.08332	10.64755	Pass	Normalized Protein eXpression	nan
P06127	153	0.26383	4.70972	Pass	Normalized Protein eXpression	nan
P10147	153	0.78595	5.36385	Pass	Normalized Protein eXpression	nan
P09237	153	1.39934	10.88892	Pass	Normalized Protein eXpression	nan
P07585	153	0.79796	4.68532	Pass	Normalized Protein eXpression	nan
O75509	153	0.78951	8.01579	Pass	Normalized Protein eXpression	nan
P43489	153	1.80556	3.7925	Pass	Normalized Protein eXpression	nan
Q29983,Q29980	153	0.12298	4.90086	Pass	Normalized Protein eXpression	nan
Q92583	153	0.15595	8.22929	Pass	Normalized Protein eXpression	nan
P21246	153	-0.40973	-0.40973	Pass	Normalized Protein eXpression	nan
P01579	153	1.21747	1.21747	Pass	Normalized Protein eXpression	nan
Q14790	153	0.59442	5.7697	Pass	Normalized Protein eXpression	nan
O75144	153	0.86695	5.57886	Pass	Normalized Protein eXpression	nan
P39900	153	-0.30081	4.93213	Pass	Normalized Protein eXpression	nan
O43927	153	0.39592	7.8562	Pass	Normalized Protein eXpression	nan
Q9BQ51	153	0.06975	2.80254	Pass	Normalized Protein eXpression	nan
P15692	153	1.26213	7.52539	Pass	Normalized Protein eXpression	nan
P05112	153	-0.13459	-0.13459	Pass	Normalized Protein eXpression	nan
Q9HBE4	153	1.1857	1.1857	Pass	Normalized Protein eXpression	nan
P35225	153	1.01539	1.29795	Pass	Normalized Protein eXpression	nan
P78556	153	0.99503	5.4147	Pass	Normalized Protein eXpression	nan
P01375	153	1.40285	1.40285	Pass	Normalized Protein eXpression	nan
P10144	153	0.54187	3.78501	Pass	Normalized Protein eXpression	nan
P29459,P29460	153	-0.00596	6.52052	Pass	Normalized Protein eXpression	nan
P09603	153	-0.50076	7.73569	Pass	Normalized Protein eXpression	nan
Q9H6B4	153	1.11092	2.63044	Pass	Normalized Protein eXpression	nan
Q96JA1	153	1.14658	2.82566	Pass	Normalized Protein eXpression	nan
O95502	153	1.28086	3.5768	Pass	Normalized Protein eXpression	nan
P23526	153	1.55207	1.55207	Pass	Normalized Protein eXpression	nan
P52888	153	1.77792	5.50887	Pass	Normalized Protein eXpression	nan
P43234	153	0.50211	1.62385	Pass	Normalized Protein eXpression	nan
Q96LA6	153	1.30854	4.88691	Pass	Normalized Protein eXpression	nan
Q04900	153	1.13971	4.37031	Pass	Normalized Protein eXpression	nan
P20711	153	1.16815	6.45964	Pass	Normalized Protein eXpression	nan
Q9NPH0	153	0.77476	2.88478	Pass	Normalized Protein eXpression	nan
Q03403	153	-0.01481	4.09795	Pass	Normalized Protein eXpression	nan
P25815	153	1.34157	1.34157	Pass	Normalized Protein eXpression	nan
O15123	153	0.81732	2.11131	Pass	Normalized Protein eXpression	nan
Q9Y5K6	153	1.55884	7.41178	Pass	Normalized Protein eXpression	nan
O43827	153	0.35752	1.10754	Pass	Normalized Protein eXpression	nan
Q9NY25	153	1.18984	4.48539	Pass	Normalized Protein eXpression	nan
Q9GZM7	153	1.05249	3.78517	Pass	Normalized Protein eXpression	nan
P35754	153	1.85123	1.85123	Pass	Normalized Protein eXpression	nan
P09104	153	1.33845	4.67072	Pass	Normalized Protein eXpression	nan
O95544	153	1.058	2.72976	Pass	Normalized Protein eXpression	nan
Q9UBU3	153	0.86118	2.95601	Pass	Normalized Protein eXpression	nan
P50452	153	2.76467	2.76467	Pass	Normalized Protein eXpression	nan
P35237	153	1.33965	4.00479	Pass	Normalized Protein eXpression	nan
Q9HBB8	153	0.85941	2.39249	Pass	Normalized Protein eXpression	nan
Q76M96	153	2.02123	5.49337	Pass	Normalized Protein eXpression	nan
Q9NR28	153	2.77598	2.77598	Pass	Normalized Protein eXpression	nan
Q8N1Q1	153	1.22512	6.60775	Pass	Normalized Protein eXpression	nan
Q13275	153	1.57882	2.91899	Pass	Normalized Protein eXpression	nan
O43240	153	1.69848	3.0776	Pass	Normalized Protein eXpression	nan
Q9UKJ0	153	1.12548	5.50587	Pass	Normalized Protein eXpression	nan
O95841	153	-0.06951	2.33131	Pass	Normalized Protein eXpression	nan
P51693	153	1.58884	7.98895	Pass	Normalized Protein eXpression	nan
Q8IZP9	153	0.80795	3.05202	Pass	Normalized Protein eXpression	nan
P19971	153	1.14866	6.98324	Pass	Normalized Protein eXpression	nan
O75791	153	1.3144	2.63706	Pass	Normalized Protein eXpression	nan
A6NI73	153	1.54049	4.11015	Pass	Normalized Protein eXpression	nan
P00352	153	1.26539	2.26731	Pass	Normalized Protein eXpression	nan
P40259	153	0.67358	2.69366	Pass	Normalized Protein eXpression	nan
P09525	153	1.25367	1.25367	Pass	Normalized Protein eXpression	nan
P50995	153	0.37254	1.44751	Pass	Normalized Protein eXpression	nan
Q9Y286	153	0.67089	3.06404	Pass	Normalized Protein eXpression	nan
P26010	153	1.45454	1.45454	Pass	Normalized Protein eXpression	nan
P09417	153	1.85657	5.24789	Pass	Normalized Protein eXpression	nan
O00161	153	0.84723	1.70446	Pass	Normalized Protein eXpression	nan
P27695	153	0.87527	1.34194	Pass	Normalized Protein eXpression	nan
O75356	153	0.42768	1.5692	Pass	Normalized Protein eXpression	nan
Q9H4D0	153	1.49983	3.71822	Pass	Normalized Protein eXpression	nan
P21964	153	2.01635	3.59507	Pass	Normalized Protein eXpression	nan
Q15846	153	0.54408	3.89393	Pass	Normalized Protein eXpression	nan
P51858	153	0.69669	0.69669	Pass	Normalized Protein eXpression	nan
Q6WN34	153	-0.36512	3.3135	Pass	Normalized Protein eXpression	nan
P09668	153	2.46898	2.46898	Pass	Normalized Protein eXpression	nan
Q15155	153	-0.00552	4.99365	Pass	Normalized Protein eXpression	nan
P16083	153	1.20173	1.20173	Pass	Normalized Protein eXpression	nan
Q9BQB4	153	1.00506	5.14103	Pass	Normalized Protein eXpression	nan
Q92520	153	0.63946	6.59211	Pass	Normalized Protein eXpression	nan
Q8NBS9	153	0.58008	2.15712	Pass	Normalized Protein eXpression	nan
P41236	153	1.67236	2.79653	Pass	Normalized Protein eXpression	nan
Q9UHL4	153	1.05458	1.05458	Pass	Normalized Protein eXpression	nan
Q86VZ4	153	1.12099	4.22145	Pass	Normalized Protein eXpression	nan
Q9UHX3	153	0.90058	3.64857	Pass	Normalized Protein eXpression	nan
Q6UWV6	153	0.8773	4.13429	Pass	Normalized Protein eXpression	nan
Q8WTU2	153	0.81887	0.81887	Pass	Normalized Protein eXpression	nan
Q8NI22	153	1.01207	2.70014	Pass	Normalized Protein eXpression	nan
Q9BYZ8	153	2.0946	8.51425	Pass	Normalized Protein eXpression	nan
Q8NBJ7	153	0.63176	4.94358	Pass	Normalized Protein eXpression	nan
Q8WVQ1	153	1.11328	4.61295	Pass	Normalized Protein eXpression	nan
P29017	153	1.71959	5.60924	Pass	Normalized Protein eXpression	nan
P22466	153	0.98938	7.13729	Pass	Normalized Protein eXpression	nan
P19022	153	0.48994	2.56121	Pass	Normalized Protein eXpression	nan
Q06418	153	0.78785	2.96343	Pass	Normalized Protein eXpression	nan
P46109	153	1.31325	4.76319	Pass	Normalized Protein eXpression	nan
Q8WX77	153	1.24459	2.85485	Pass	Normalized Protein eXpression	nan
Q9BZR6	153	0.77159	0.91825	Pass	Normalized Protein eXpression	nan
P13611	153	1.22148	4.16624	Pass	Normalized Protein eXpression	nan
P09467	153	1.42709	1.86232	Pass	Normalized Protein eXpression	nan
P01222	153	1.20455	5.49317	Pass	Normalized Protein eXpression	nan
P46379	153	1.07815	2.61781	Pass	Normalized Protein eXpression	nan
Q92692	153	0.87203	6.06002	Pass	Normalized Protein eXpression	nan
P05089	153	2.04054	2.04054	Pass	Normalized Protein eXpression	nan
P40818	153	1.26597	2.60661	Pass	Normalized Protein eXpression	nan
Q02790	153	0.6775	0.86574	Pass	Normalized Protein eXpression	nan
P31431	153	1.22702	4.75167	Pass	Normalized Protein eXpression	nan
Q9NWQ8	153	1.55256	2.16074	Pass	Normalized Protein eXpression	nan
Q16773	153	2.05163	7.18216	Pass	Normalized Protein eXpression	nan
P98082	153	1.48709	1.48709	Pass	Normalized Protein eXpression	nan
Q9NQX5	153	1.61826	5.92322	Pass	Normalized Protein eXpression	nan
Q641Q3	153	1.46693	3.68636	Pass	Normalized Protein eXpression	nan
Q16820	153	0.90702	1.78687	Pass	Normalized Protein eXpression	nan
Q01973	153	0.56772	2.40791	Pass	Normalized Protein eXpression	nan
NT-proBNP	153	1.59256	4.84952	Pass	Normalized Protein eXpression	nan
P12724	153	1.57095	4.41693	Pass	Normalized Protein eXpression	nan
Q96SB3	118	1.04249	4.424	Pass	Normalized Protein eXpression	nan
P16278	118	1.26187	2.43843	Pass	Normalized Protein eXpression	nan
O75475	118	1.26807	1.61883	Pass	Normalized Protein eXpression	nan
Q05516	118	0.7018	3.72698	Pass	Normalized Protein eXpression	nan
Q9NWZ3	118	1.52904	1.52904	Pass	Normalized Protein eXpression	nan
Q15661	118	0.86232	4.04085	Pass	Normalized Protein eXpression	nan
P14317	118	0.92094	4.99911	Pass	Normalized Protein eXpression	nan
Q9UHC6	118	0.89232	1.20647	Pass	Normalized Protein eXpression	nan
Q6UXB4	118	1.22117	3.65982	Pass	Normalized Protein eXpression	nan
Q00978	118	1.17154	2.69128	Pass	Normalized Protein eXpression	nan
Q9UNE0	118	1.50621	4.27681	Pass	Normalized Protein eXpression	nan
P05231	118	1.09691	2.59174	Pass	Normalized Protein eXpression	nan
Q13574	118	0.65881	0.65881	Pass	Normalized Protein eXpression	nan
Q8WTT0	118	1.00541	3.11013	Pass	Normalized Protein eXpression	nan
P51617	118	0.26049	2.53967	Pass	Normalized Protein eXpression	nan
Q9UMR7	118	1.13912	4.31089	Pass	Normalized Protein eXpression	nan
Q06830	118	1.04951	2.44469	Pass	Normalized Protein eXpression	nan
P30048	118	0.20992	1.53301	Pass	Normalized Protein eXpression	nan
P09038	118	0.54183	1.21269	Pass	Normalized Protein eXpression	nan
P30044	118	0.88832	7.19738	Pass	Normalized Protein eXpression	nan
Q8N608	118	0.62778	1.57732	Pass	Normalized Protein eXpression	nan
Q9C035	118	1.03969	3.14976	Pass	Normalized Protein eXpression	nan
Q14203	118	1.19409	5.3594	Pass	Normalized Protein eXpression	nan
P23229	118	0.81578	1.54928	Pass	Normalized Protein eXpression	nan
Q15517	118	2.62778	3.08742	Pass	Normalized Protein eXpression	nan
Q14435	118	1.31693	1.31693	Pass	Normalized Protein eXpression	nan
Q96DB9	118	1.66908	2.44999	Pass	Normalized Protein eXpression	nan
Q12933	118	1.52693	3.77356	Pass	Normalized Protein eXpression	nan
P19474	118	0.55694	3.32452	Pass	Normalized Protein eXpression	nan
Q8NHJ6	118	1.06875	3.40995	Pass	Normalized Protein eXpression	nan
P34130	118	0.70994	0.89887	Pass	Normalized Protein eXpression	nan
P08727	118	1.19379	7.65195	Pass	Normalized Protein eXpression	nan
O43736	118	0.6847	2.73936	Pass	Normalized Protein eXpression	nan
P50135	118	2.02178	10.7374	Pass	Normalized Protein eXpression	nan
P51671	118	1.38969	9.08428	Pass	Normalized Protein eXpression	nan
Q7Z6M3	118	1.6338	3.52713	Pass	Normalized Protein eXpression	nan
Q9GZT9	118	0.97546	1.84583	Pass	Normalized Protein eXpression	nan
Q12968	118	0.54773	1.51503	Pass	Normalized Protein eXpression	nan
O60449	118	1.60914	1.94277	Pass	Normalized Protein eXpression	nan
P63241	118	1.04843	1.04843	Pass	Normalized Protein eXpression	nan
Q04637	118	1.02182	6.26591	Pass	Normalized Protein eXpression	nan
P10747	118	1.69189	1.69189	Pass	Normalized Protein eXpression	nan
Q03431	118	0.89964	1.74193	Pass	Normalized Protein eXpression	nan
Q13490	118	0.97434	1.19101	Pass	Normalized Protein eXpression	nan
P28845	118	0.85422	3.50249	Pass	Normalized Protein eXpression	nan
P35240	118	-0.91764	-0.91764	Pass	Normalized Protein eXpression	nan
Q9HCM2	118	1.21399	8.02038	Pass	Normalized Protein eXpression	nan
Q9UQQ2	118	1.47484	3.35157	Pass	Normalized Protein eXpression	nan
Q96P31	118	1.13146	1.63874	Pass	Normalized Protein eXpression	nan
Q07065	118	0.92759	4.42224	Pass	Normalized Protein eXpression	nan
P05412	118	0.44482	0.44482	Pass	Normalized Protein eXpression	nan
O94992	118	0.87784	5.03029	Pass	Normalized Protein eXpression	nan
Q8WXI8	118	-0.49584	1.72964	Pass	Normalized Protein eXpression	nan
Q04759	118	1.21837	3.29033	Pass	Normalized Protein eXpression	nan
P16455	118	0.60363	5.0095	Pass	Normalized Protein eXpression	nan
Q9NP99	118	-3.27533	-0.44074	Pass	Normalized Protein eXpression	nan
P78310	118	0.39769	2.82592	Pass	Normalized Protein eXpression	nan
P22301	118	1.6296	3.89331	Pass	Normalized Protein eXpression	nan
P78362	118	0.43217	0.5033	Pass	Normalized Protein eXpression	nan
Q13241	118	1.34491	6.26913	Pass	Normalized Protein eXpression	nan
O14867	118	0.97071	1.70052	Pass	Normalized Protein eXpression	nan
Q6ZUJ8	118	0.9965	2.83449	Pass	Normalized Protein eXpression	nan
O43597	118	1.19063	2.73616	Pass	Normalized Protein eXpression	nan
P52823	118	0.51524	6.10413	Pass	Normalized Protein eXpression	nan
P27540	118	2.92929	2.92929	Pass	Normalized Protein eXpression	nan
P58499	118	1.00622	4.69895	Pass	Normalized Protein eXpression	nan
O60880	118	0.77129	2.3299	Pass	Normalized Protein eXpression	nan
Q05084	118	1.46808	1.46808	Pass	Normalized Protein eXpression	nan
O00273	118	0.82064	5.65547	Pass	Normalized Protein eXpression	nan
Q96PD2	118	0.57076	8.15579	Pass	Normalized Protein eXpression	nan
Q6DN72	118	0.43869	4.21371	Pass	Normalized Protein eXpression	nan
O76036	118	0.94884	2.22648	Pass	Normalized Protein eXpression	nan
P48061	118	1.16403	1.16403	Pass	Normalized Protein eXpression	nan
P15514	118	0.76687	3.03502	Pass	Normalized Protein eXpression	nan
Q8IU57	118	1.10678	1.10678	Pass	Normalized Protein eXpression	nan
Q9UN19	118	1.5414	2.47647	Pass	Normalized Protein eXpression	nan
Q9Y2J8	118	1.06422	1.11745	Pass	Normalized Protein eXpression	nan
Q9Y3P8	118	0.76831	3.40632	Pass	Normalized Protein eXpression	nan
P48740	118	0.03242	2.58318	Pass	Normalized Protein eXpression	nan
Q9UQV4	118	1.13762	3.75565	Pass	Normalized Protein eXpression	nan
Q9BXN2	118	0.81368	2.74481	Pass	Normalized Protein eXpression	nan
Q6EIG7	118	0.6826	2.00466	Pass	Normalized Protein eXpression	nan
O95786	118	1.15559	3.23007	Pass	Normalized Protein eXpression	nan
P42701	118	0.98978	1.73222	Pass	Normalized Protein eXpression	nan
Q92844	118	1.75015	2.5137	Pass	Normalized Protein eXpression	nan
Q9UKX5	118	0.84376	2.28613	Pass	Normalized Protein eXpression	nan
P52294	118	0.82712	0.82712	Pass	Normalized Protein eXpression	nan
P18627	118	1.08066	2.31973	Pass	Normalized Protein eXpression	nan
P05113	118	0.64146	2.78487	Pass	Normalized Protein eXpression	nan
Q01151	118	0.78714	3.15565	Pass	Normalized Protein eXpression	nan
P18564	118	0.79855	2.77577	Pass	Normalized Protein eXpression	nan
P78410	118	0.8247	2.8388	Pass	Normalized Protein eXpression	nan
P10145	118	1.76831	6.29996	Pass	Normalized Protein eXpression	nan
Q07011	118	0.06083	5.01382	Pass	Normalized Protein eXpression	nan
Q02763	118	1.35677	7.46712	Pass	Normalized Protein eXpression	nan
P80098	118	0.76805	3.37645	Pass	Normalized Protein eXpression	nan
P29965	118	1.11253	7.7217	Pass	Normalized Protein eXpression	nan
P01583	118	2.19049	2.19049	Pass	Normalized Protein eXpression	nan
Q9BZW8	118	0.68579	6.49399	Pass	Normalized Protein eXpression	nan
P01133	118	1.10642	10.16049	Pass	Normalized Protein eXpression	nan
Q15389	118	0.64209	9.35069	Pass	Normalized Protein eXpression	nan
P13232	118	0.84021	4.03108	Pass	Normalized Protein eXpression	nan
P49763	118	1.72873	7.4886	Pass	Normalized Protein eXpression	nan
Q9Y653	118	0.69203	0.7829	Pass	Normalized Protein eXpression	nan
P13500	118	0.61148	10.7347	Pass	Normalized Protein eXpression	nan
O95727	118	0.32476	4.2612	Pass	Normalized Protein eXpression	nan
O14625	118	1.04797	9.89456	Pass	Normalized Protein eXpression	nan
Q99616	118	0.99965	9.40177	Pass	Normalized Protein eXpression	nan
P50591	118	0.29771	7.67948	Pass	Normalized Protein eXpression	nan
Q07325	118	0.74738	7.09982	Pass	Normalized Protein eXpression	nan
P01732	118	0.77683	9.16087	Pass	Normalized Protein eXpression	nan
Q16790	118	-0.03299	4.15238	Pass	Normalized Protein eXpression	nan
P01574	118	1.09494	1.11614	Pass	Normalized Protein eXpression	nan
P00813	118	-0.47292	3.02565	Pass	Normalized Protein eXpression	nan
P01730	118	-0.96613	0.68169	Pass	Normalized Protein eXpression	nan
P29474	118	0.54836	1.41303	Pass	Normalized Protein eXpression	nan
P60568	118	0.73162	0.73162	Pass	Normalized Protein eXpression	nan
O00182	118	1.74286	7.28325	Pass	Normalized Protein eXpression	nan
P35968	118	-0.31619	7.15336	Pass	Normalized Protein eXpression	nan
P25942	118	0.96605	12.19814	Pass	Normalized Protein eXpression	nan
Q14116	118	0.81842	8.84583	Pass	Normalized Protein eXpression	nan
P20718	118	1.44801	5.91491	Pass	Normalized Protein eXpression	nan
P49767	118	-0.83065	1.41117	Pass	Normalized Protein eXpression	nan
P01137	118	0.30101	1.92396	Pass	Normalized Protein eXpression	nan
P09341	118	2.51127	9.88786	Pass	Normalized Protein eXpression	nan
O43557	118	1.48542	5.26543	Pass	Normalized Protein eXpression	nan
O95760	118	1.17001	1.17001	Pass	Normalized Protein eXpression	nan
O43508	118	0.57673	8.53649	Pass	Normalized Protein eXpression	nan
P01127	118	1.2306	11.60926	Pass	Normalized Protein eXpression	nan
Q15116	118	0.96388	2.87354	Pass	Normalized Protein eXpression	nan
P48023	118	1.08608	5.47347	Pass	Normalized Protein eXpression	nan
Q99731	118	1.09786	8.90325	Pass	Normalized Protein eXpression	nan
P80075	118	0.93715	8.40469	Pass	Normalized Protein eXpression	nan
P13236	118	1.23142	7.81763	Pass	Normalized Protein eXpression	nan
Q14213,P29459	118	0.69935	0.69935	Pass	Normalized Protein eXpression	nan
P09382	118	0.93308	6.69658	Pass	Normalized Protein eXpression	nan
Q9NZQ7	118	1.38518	4.49796	Pass	Normalized Protein eXpression	nan
P26842	118	1.32784	7.45063	Pass	Normalized Protein eXpression	nan
P42830	118	1.09124	11.42307	Pass	Normalized Protein eXpression	nan
P14210	118	1.18589	7.24393	Pass	Normalized Protein eXpression	nan
P12544	118	-0.52628	5.80136	Pass	Normalized Protein eXpression	nan
P09601	118	2.59798	12.33842	Pass	Normalized Protein eXpression	nan
P78423	118	0.23477	5.21374	Pass	Normalized Protein eXpression	nan
P02778	118	-0.49055	7.63897	Pass	Normalized Protein eXpression	nan
P32970	118	0.25899	2.31629	Pass	Normalized Protein eXpression	nan
Q9NP84	118	0.98125	5.66009	Pass	Normalized Protein eXpression	nan
P55773	118	1.08332	9.56947	Pass	Normalized Protein eXpression	nan
P06127	118	0.26383	4.58269	Pass	Normalized Protein eXpression	nan
